title,main_artist
Ушла любовь,Александр Серов
Осенняя свадьба,Александр Серов
Сказочный Версаль,Александр Серов
Ночным Белградом,Александр Серов
Прости меня,Александр Серов
Метели,Мишель
Принцесса,Александр Серов
У тех ворот,Александр Серов
Я хочу тебя видеть,Александр Серов
Эвридика,Александр Серов
Жёлтый лист,Александр Серов
Береги любовь,Александр Серов
Снег,Александр Серов
Только да,Александр Серов
"Женщина, которой нет",Александр Серов
Блюз для тебя,Александр Серов
Осень за окном,Александр Серов
100 Шагов,Александр Серов
Чеолита,Александр Серов
Острова разлуки,Александр Серов
Запомни,Александр Серов
Несмелая любовь,Александр Серов
Подожди,Александр Серов
Весна,Александр Серов
Уже,Александр Серов
Размолвка,Александр Серов
Катарина,Александр Серов
Луна и море,Александр Серов
Я кричу тебе,Александр Серов
"Женщина, которой нет",Александр Серов
Пiсня з полонини,Александр Серов
Новый год,Александр Серов
До свидания,Александр Серов
Судьбе назло,Александр Серов
Вдохновение,Александр Серов
Дон Кихот,Александр Серов
Буду ждать,Александр Серов
Не надо,Александр Серов
Ты,Александр Серов
Спорт - твой друг,Александр Серов
Авиапочта,Александр Серов
Эхо первой любви,Александр Серов
Пустыня,Александр Серов
Мир для влюблённых,Александр Серов
Признание,Александр Серов
Begin,Александр Серов
Remain,Александр Серов
Мотель,Александр Серов
Love Me Tender,Александр Серов
Пусть знает ещё кто-нибудь,Александр Серов
Фауст,Александр Серов
Улыбка,Александр Серов
Для тебя,Александр Серов
Дорога,Александр Серов
Элен,Александр Серов
Копакабана,Александр Серов
Майами,Александр Серов
Вчера,Александр Серов
Дайана,Александр Серов
Пою тебе,Александр Серов
Кто,Александр Серов
Рамина,Александр Серов
Мишель,Александр Серов
Дым,Александр Серов
Никакой,Александр Серов
Король оранжевое лето,Валерий Сюткин
Вася,Валерий Сюткин
Оранжевый галстук,Валерий Сюткин
Я уезжаю,Валерий Сюткин
